  0	  0.0058900729979623
  1	  0.0039799185200238
  2	  0.0022113867994467
  3	  0.0021237647873544
  4	  0.0015282404939994
  5	  0.0010425525985731
  6	  0.0005753854261714
  7	  0.0005593015259517
  8	  0.0005433338552407
  9	  0.0005226538089174
 10	  0.0005019823714818
 11	  0.0004817866040092
 12	  0.0004615959421761
 13	  0.0004544119986161
 14	  0.1278796399024227
 15	  0.1277088264240227
 16	  0.1276089634599504
 17	  0.0056781222759854
 18	  0.0001856583076201
 19	  0.0015503290884880
 20	  0.0004528392465950
 21	  0.0002629380808461
 22	  0.0001010843490343
 23	  0.0002946856899433
 24	  0.0001786889947724
 25	  0.0011542924602148
 26	  0.0000509073329331
 27	  0.0000155872009309
 28	  0.0010425843433675
 29	  0.0000314034291762
 30	  0.0000378388107798
 31	  0.0001433773811410
 32	  0.0000374467595412
 33	  0.0000170815012561
 34	  0.0001030142858740
 35	  0.0000135930854963
 36	  0.0000429021829005
 37	  0.0000131501418741
 38	  0.0000171793250408
 39	  0.0000120651322515
 40	  0.0000961448015522
 41	  0.0000272854999404
 42	  0.0002224777209623
 43	  0.0000339474110422
 44	  0.0000177945147977
 45	  0.0000129390589079
 46	  0.0000142860477776
 47	  0.0000318387519496
 48	  0.0000055226551590
 49	  0.0001530831712353
 50	  0.0000033189292017
 51	  0.0000093046066505
 52	  0.0000173568324771
 53	  0.0000103753836926
 54	  0.0000210646654706
 55	  0.0000039709247446
 56	  0.0000065887009244
 57	  0.0000014623008644
 58	  0.0000008012669550
 59	  0.0000026029742344
 60	  0.0000037548975502
 61	  0.0000013934377483
 62	  0.0000172206475160
 63	  0.0000011846017927
 64	  0.0000036127539502
 65	  0.0000004284517612
 66	  0.0000005597806272
 67	  0.0000000969325082
 68	  0.0000004774936508
 69	  0.0000000000010028
 70	  0.0000000000006883
