0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008991281680081453,0.0,0.0,0.0,0.0,0.0,0.0,0.39546088687107006,0.0,0.0,0.0,0.6372573572043757,0.0,0.0,0.5328447142732458,0.0,0.0,0.0,0.0,0.0,0.2925295870756427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18173800175393762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2517831037337208,0.0,0.5224564824795754,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9923911462596694,0.0,0.0,0.19379429187173625,0.0,0.0,0.0,0.0,0.0,0.9930911979494936,0.6978439731629752,0.0,0.0,0.0,0.0,0.0,0.0,0.007389068394549114,0.6303163292146781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165836499672383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462439366262298,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18999669674669906,0.0,0.21701834471802806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7260039380307726,0.0,0.0,0.0,0.23466024350806036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8767900175573071,0.767744106023513,0.0,0.0,0.0,0.12639599204319896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401582104447825,0.0,0.0
0.0,0.9923911462596694,0.0,0.0,0.3428362174072712,0.6574986937125088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21539298416188257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722515286522857,0.0,0.0,0.31346052353662146,0.0,0.0,0.0,0.0,0.0,0.0,0.6040057283222751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748490567645376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3428362174072712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249738131577132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14345350387271616,0.5704188864692413,0.0,0.28960788377137436,0.0,0.0,0.5067641721858152,0.0,0.0,0.0,0.0,0.0,0.0,0.966905821314564,0.0,0.0,0.0,0.07436760687584931
0.0,0.0,0.0,0.6574986937125088,0.0,0.0,0.0,0.0,0.060954721585320004,0.9102148577600828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024430235388107624,0.0,0.672114567341072,0.29698588194366526,0.0,0.0,0.7621461682638759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106049920252256,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.19379429187173625,0.18999669674669906,0.0,0.0,0.0,0.0,0.0,0.0,0.8861992040444855,0.0,0.0,0.0,0.0,0.34556228091218155,0.0,0.0,0.6278721501493636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979686968631877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345154282175272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7873526333381903,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466987651400167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352962752161146,0.0,0.0,0.3100977257244094,0.0,0.0,0.8230606081826599,0.5631169583650664,0.0,0.0,0.0,0.0,0.0,0.0,0.24890012365478642,0.6300230406680493,0.0,0.0,0.0,0.457057490561281,0.0
0.0,0.0,0.21701834471802806,0.0,0.0,0.060954721585320004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7457802164513188,0.0,0.0,0.036290203288835365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390329737473078,0.0,0.0,0.0,0.3846132213361563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05328821663883865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37729536556810006
0.0,0.0,0.0,0.0,0.0,0.9102148577600828,0.8861992040444855,0.0,0.0,0.0,0.0,0.2873739679959434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141084350890692,0.0,0.0,0.0,0.0,0.0,0.0,0.4401596225167499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6583787187271655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139629952240042,0.5905534323093993,0.0,0.0
