0.0,0.12277441244027076,0.27774809004407175,0.9849252407769742,0.7740649750293254,0.5470422932821752,0.5201741337673705,0.10648421738889802,0.6580144269636863,0.9746498811096832,0.738637429484146,0.6824183419809212,0.33741985553116216,0.8939367007992881,0.029203677127810246,0.7576246518510887,0.7886148084551504,0.8534145204316385,0.8209579391361975,0.6577824611394016
0.12277441244027076,0.0,0.2592198786285421,0.5310130518496126,0.28556206133043216,0.094582872802914,0.08141234701616407,0.7033200366013977,0.15077315256717105,0.5318361965652185,0.7336810816253431,0.1473387535853351,0.13157742076558854,0.3521474094480873,0.3179316807663082,0.3555352137332579,0.6640130193467632,0.7973515688575479,0.0031281627855559435,0.7562133222985392
0.27774809004407175,0.2592198786285421,0.0,0.40707136793502763,0.5260937686771296,0.40051778434298024,0.7764535283993758,0.8717306073039148,0.7132146896164269,0.7768372379748186,0.5780919861955963,0.4848707585833165,0.7834922661332832,0.41313819969714694,0.8873899513149852,0.08801081153638923,0.5762891683732262,0.9107735135948959,0.28365305900412485,0.8311433119005676
0.9849252407769742,0.5310130518496126,0.40707136793502763,0.0,0.4972386151586471,0.4960144980726233,0.48734969198645006,0.8918031238755219,0.416118767465375,0.7418065560528723,0.21087927179790433,0.607529475720661,0.7470673136807379,0.6508305770505934,0.05941685097897642,0.26825078548685266,0.8021038874591022,0.12136478762127845,0.22460211480036363,0.5186564431913816
0.7740649750293254,0.28556206133043216,0.5260937686771296,0.4972386151586471,0.0,0.9626444034247374,0.9500725132236825,0.25540395500271473,0.34325855588660426,0.8870119495093474,0.8093055320358943,0.21148545182023681,0.9160896483735032,0.9721590099164495,0.027926148909653836,0.9681865762018741,0.5838568661741368,0.6548427845456969,0.6360434321914386,0.5703591945258629
0.5470422932821752,0.094582872802914,0.40051778434298024,0.4960144980726233,0.9626444034247374,0.0,0.853236817606049,0.16491566460422957,0.06432334617850655,0.012554630042655779,0.710956142857336,0.813014683718929,0.5904151686611697,0.5559298790393865,0.5921703144867275,0.9411863145815752,0.24707496156459197,0.1272533267177327,0.025002939042971017,0.274245249174937
0.5201741337673705,0.08141234701616407,0.7764535283993758,0.48734969198645006,0.9500725132236825,0.853236817606049,0.0,0.28346626361556815,0.0947338013218314,0.9702443926676859,0.21965584904363544,0.019890354941555777,0.26982344680923787,0.12684486028411723,0.910993159907871,0.1485763826577332,0.4878795851711757,0.5772884659416152,0.24749938219015755,0.4422245618903664
0.10648421738889802,0.7033200366013977,0.8717306073039148,0.8918031238755219,0.25540395500271473,0.16491566460422957,0.28346626361556815,0.0,0.7524896381227054,0.9588385720331263,0.7319633058528544,0.9071842583655847,0.7439525302001231,0.7042427656602707,0.3651326444377926,0.16578044896559196,0.13753066747271547,0.14417503929698972,0.6563506723893703,0.6823753200202496
0.6580144269636863,0.15077315256717105,0.7132146896164269,0.416118767465375,0.34325855588660426,0.06432334617850655,0.0947338013218314,0.7524896381227054,0.0,0.03991035210527316,0.9451575058206761,0.2529577027008123,0.7788322368301733,0.049168303414084624,0.03475744751964749,0.7775454123918593,0.2649897893900949,0.020350503212858362,0.82140656053561,0.4866070646281304
0.9746498811096832,0.5318361965652185,0.7768372379748186,0.7418065560528723,0.8870119495093474,0.012554630042655779,0.9702443926676859,0.9588385720331263,0.03991035210527316,0.0,0.9619199630158881,0.13120650841670767,0.09744028968158491,0.7956364549711065,0.8576246125013247,0.09157116861878178,0.44878909778960385,0.032602565627761426,0.934912532163722,0.3395550794383405
