0.000000000000000000e+00,9.861355137662021209e-01,7.732680667249000050e-01,6.889019755043851445e-01,7.105971434449065427e-02,4.188340864444468625e-01,7.162142992483667703e-01,1.047789518484520954e-01,9.602303032416632522e-01,6.086159717677718239e-01,5.223623763914686524e-01,1.462212084759192399e-01,2.286781987901577162e-01,4.733613714838136310e-02,2.729894480245036448e-01,7.283157684864476344e-01,4.709406261883365419e-01,2.568879980202600777e-01,8.423273453202432259e-01,7.859627794985032390e-01,8.112380633296025767e-01,1.410983144330135719e-02,4.562969958141614990e-01,2.951298300417186660e-01,3.090087250207970149e-01,6.330986544905492508e-03,8.740655186019312683e-01,6.534622663552540622e-01,2.336171033314793366e-01,2.671414438581185546e-01,7.523733833765778867e-01,6.729701189915950899e-01,5.945504848452605184e-01,4.821214141614154070e-01,1.971141883909184322e-01,3.306739768935309520e-01,6.187489478597549830e-01,2.474440078326456405e-02,5.376649557418554659e-01,6.974005907009633853e-01,1.049778722631866668e-01,8.173070824668564605e-01,3.261429540517835068e-02,3.146838624740627699e-01,7.726270227149869552e-01,6.047671334173175817e-01,4.425269622348019238e-01,6.646368115160291579e-01,4.015993533112207636e-01,9.962921675948904765e-01,8.564017871905449386e-02,5.780407631521248257e-01,5.207680995969101723e-01,3.502717994024874271e-01,1.531588240259936784e-01,6.666858860070886683e-01,7.789127519904772701e-01,8.773129509202748366e-02
9.861355137662021209e-01,0.000000000000000000e+00,4.781809205787450612e-01,2.545820092971425863e-01,2.364690348125859654e-01,3.657490780009682307e-01,1.049172377489188124e-01,6.596705784732067590e-01,2.540437871633384193e-01,9.811009459190351834e-01,7.702253263494738267e-01,4.225637917032923907e-01,3.916885388107868016e-01,4.467557188058959294e-01,7.796770518138897987e-01,1.219869935484962920e-01,1.303979655335271159e-01,7.375343602930531928e-01,6.074800969832150344e-01,7.508155485968177612e-01,5.369989450935231945e-01,6.286057594394571790e-01,9.035892420478590648e-01,3.237290128227277020e-02,1.825516957360655557e-01,9.099239247832272559e-01,2.271491099717360962e-01,6.388198456920468615e-01,3.273881727717731227e-02,7.443587272376978037e-01,1.409512203537456321e-01,4.807962475791012213e-01,8.109011762255443623e-01,9.680147935006010451e-01,8.404201192945246479e-01,8.750505314664426271e-01,4.380042603983554939e-01,7.863861111371772683e-02,6.636461529906748646e-01,9.029098512913721342e-01,3.907553381622980160e-01,3.605562707242857545e-01,8.406118052310667110e-01,4.404934205861209540e-01,2.666317273322592607e-01,9.163420198576760489e-01,3.920691273045684433e-01,7.148634762982064572e-01,6.923302873070111829e-01,1.317803096032610366e-02,4.920750974840508718e-01,5.190473826971041538e-01,2.719587542733190588e-01,7.423501065796046516e-01,1.263374761949385139e-01,4.885337262516808998e-02,3.969576641245157189e-01,4.577104623480184875e-01
7.732680667249000050e-01,4.781809205787450612e-01,0.000000000000000000e+00,9.145880772792214231e-01,7.036054264577561446e-01,9.748434269950071451e-01,9.854492920975403969e-01,8.095891252900421220e-01,7.695707426410564045e-01,9.783340760558588700e-01,2.944187755401607154e-01,3.152618138529632574e-01,9.122580916468465695e-01,3.796959016809182685e-01,2.825924744528652832e-01,7.086847383529101263e-01,6.822743851008462590e-01,3.555288609345254036e-01,3.977412419812412780e-01,2.231800504741243696e-01,5.906633257159875638e-01,5.012862369471265955e-01,8.098437413008420238e-01,7.007589765299563345e-01,9.055153459277830441e-01,1.896936731398695120e-01,7.828467497090014771e-01,4.548642447615518503e-01,4.017434784432346584e-01,7.669120356635321656e-01,9.154645379684183126e-01,6.628369243001366318e-01,5.422354581490601566e-01,3.330344119373737088e-01,2.664115022447862691e-01,3.642711866195699200e-01,5.229833330548183667e-01,4.324229912662486131e-01,6.644899400624483254e-01,2.307489347236442168e-01,4.789021212597637245e-01,6.797392239232371569e-01,7.106298787358001912e-01,8.659759216185015651e-01,8.168911951514167269e-01,5.754172761152863691e-01,5.794188923344500974e-01,8.532946244989965123e-01,7.055971618004863721e-02,8.152589085594940110e-01,8.973107821832497777e-01,9.052904974715869635e-02,8.501155061974254856e-01,7.951453844687306205e-02,3.994381731092289112e-02,9.568689571264636928e-01,5.322756997929942724e-01,5.902628749165979016e-01
6.889019755043851445e-01,2.545820092971425863e-01,9.145880772792214231e-01,0.000000000000000000e+00,4.996490149270649272e-01,3.026270029338805623e-01,2.138533153346844351e-01,4.025036412711067157e-01,4.122564106780567394e-01,2.399320498484155406e-01,3.989290315999449721e-01,9.943745919140122291e-01,6.486733489386853346e-01,2.610311811103578350e-01,6.948167285717308239e-01,5.024384565291397653e-01,9.541757715045786625e-01,8.445253542275374947e-01,3.252397707700382945e-01,2.763994071700794919e-01,7.323458079431847123e-01,7.719488127482261319e-01,4.833764202218387984e-01,6.093524486628398851e-02,4.497139241558022471e-01,1.876905560513908444e-01,3.840843130479688616e-01,5.484774947052557525e-01,3.801387643236386893e-02,1.518452700513075460e-01,9.540026534506698130e-01,1.863711566143214649e-01,6.647097179743940432e-01,7.925890896441887268e-01,8.146770791674686762e-01,8.419237732370682403e-01,8.103475281886510784e-01,3.299527847743918274e-01,1.249323084721252197e-01,1.331414682688799589e-01,6.759475217464120389e-01,5.665420211221580127e-01,7.267444116632340023e-01,7.162268110555418676e-01,5.092515482869401922e-01,5.429214785917304553e-01,7.838282415305590778e-01,4.831625820925292691e-01,5.667788785745492275e-01,2.901491061209159339e-01,1.763891890668171092e-01,2.255654969562432832e-01,6.635431883892773941e-01,1.497624122703475891e-01,7.337414860527500249e-01,8.367830007620794541e-01,5.006100844721775855e-01,4.399914675139426912e-02
7.105971434449065427e-02,2.364690348125859654e-01,7.036054264577561446e-01,4.996490149270649272e-01,0.000000000000000000e+00,5.395707864590113534e-01,9.889163302882674200e-01,5.000934716809505298e-01,1.863073022187166083e-01,3.222934114852118448e-01,4.866159487611205758e-01,6.764931221891024027e-02,5.314474167562566187e-02,1.111779878970158286e-01,1.555161428590290384e-02,3.178911766701731922e-01,2.560080911378237456e-01,2.312659039265594352e-01,2.046123342838934711e-03,6.162813483615215970e-01,9.137982463268509159e-01,9.487600620657147266e-01,2.704962518292268747e-01,6.209710811720094981e-01,7.633630542499852956e-01,8.316312685684391637e-01,5.292953718073922786e-01,9.263900792430090902e-02,7.641038026752233758e-02,2.148713471145698994e-01,9.323746321647798929e-01,8.819968171018236491e-01,3.313296600795962998e-01,5.005102531205746219e-01,1.622951368111896775e-01,3.504495628948595121e-01,9.055432919706520867e-01,5.528349308499005410e-01,4.852246319921875717e-01,6.865275714688996445e-01,3.235099116506405803e-01,6.458464157454324450e-03,3.944178057371323654e-01,7.573395367790637378e-01,4.918503334430992524e-01,6.583649182673952938e-01,5.799507241137926705e-01,8.395206849010462546e-01,6.962168128364618624e-01,7.633470974811626952e-01,7.192891644448964339e-01,6.862448022804822356e-01,4.106255897445548753e-01,4.188302266768587634e-01,8.279463054623487084e-01,6.012583301283688231e-01,8.267088690183314048e-01,9.065592793746004574e-01
4.188340864444468625e-01,3.657490780009682307e-01,9.748434269950071451e-01,3.026270029338805623e-01,5.395707864590113534e-01,0.000000000000000000e+00,4.422093039197323439e-01,1.731452262264998598e-02,1.371312078954355362e-01,3.451504491691835819e-01,8.804444797990108595e-01,3.907008394275712782e-01,4.224507723784921565e-01,8.369228757199309587e-01,6.172389341555269970e-01,5.475129648190929510e-01,2.064929334248349901e-01,2.027818268705708915e-01,4.421113332088399961e-02,1.345048337073343481e-01,1.267946219186760759e-01,5.963148269545081037e-01,6.180641480160803392e-01,7.675281986072919338e-01,9.251513652165945789e-01,4.950481330993249385e-01,3.138139882314372464e-03,6.623195485385322545e-01,8.183765984566514495e-01,8.473688196058887234e-01,4.279972091683893476e-01,3.725381110887404645e-02,5.755655007583881932e-01,7.768330982484136227e-01,9.822000638077598156e-01,9.415052749372987417e-02,9.211431022450414785e-01,8.984316514240819895e-01,1.665004455273989548e-01,3.864331925171369253e-01,9.753273091792692417e-01,2.265464112181992951e-01,5.801534532659622379e-01,9.443061820225906455e-01,9.868332907768144757e-01,4.634401226105185900e-01,8.686788810333149202e-01,3.530399467461008411e-01,5.284767926845052033e-01,3.354758971707053616e-01,4.379498442327236507e-01,8.747503657130986099e-01,8.474044475067790128e-01,7.353637169760829373e-02,2.535622067406795299e-01,1.438667572836369590e-01,6.078141855207607192e-01,7.438581206038125115e-01
7.162142992483667703e-01,1.049172377489188124e-01,9.854492920975403969e-01,2.138533153346844351e-01,9.889163302882674200e-01,4.422093039197323439e-01,0.000000000000000000e+00,5.398845439366258825e-01,9.511723262212361529e-01,9.921473335164073815e-01,9.059668935993701044e-01,8.541152785972632167e-01,8.682131325514672593e-01,7.974892432107369977e-01,9.069865672764344522e-01,9.796071487368204211e-01,3.868737249082125906e-01,8.646883411546051335e-01,1.712807046435634861e-01,8.031479516316381018e-01,4.683366159734988488e-01,1.491086479881342797e-01,3.983547841256021016e-01,9.031479907181819700e-01,6.680113938606063728e-01,1.823927141961642073e-01,3.524002646646771097e-01,6.721696401301952006e-01,7.476821933478094984e-02,8.728106842201952542e-01,5.750300866429298718e-01,7.420210208039093036e-01,5.084804552318193949e-01,5.491876056450935017e-01,3.834150008003622823e-02,1.371026601428804170e-01,6.464169766550491580e-01,2.476444337653891381e-01,8.412456312951073212e-01,6.967392424873242174e-01,7.308497251889998214e-01,6.896756149994297536e-01,1.957007349664339202e-01,2.404474520463137921e-01,6.117377928981200252e-01,2.885698048831352169e-01,8.284354088504924940e-01,3.525625055733843105e-01,7.032473415983246934e-01,9.760293736858460800e-01,5.739826451695073661e-02,5.226496896440842033e-01,5.708640675230586270e-01,2.497284653559584955e-01,5.526584813537838148e-01,7.122719629959650689e-01,9.799527096884985689e-02,6.913135719193900242e-01
1.047789518484520954e-01,6.596705784732067590e-01,8.095891252900421220e-01,4.025036412711067157e-01,5.000934716809505298e-01,1.731452262264998598e-02,5.398845439366258825e-01,0.000000000000000000e+00,1.452476338009036638e-01,9.483890356359179208e-01,2.328953108714565401e-01,9.853998803849532973e-01,7.550231771010814663e-01,6.047287147824581544e-01,5.880502875963977694e-03,2.486850080982057065e-01,2.195240443541071063e-01,4.171561866980592059e-01,7.651162660371875202e-01,2.295332416673647735e-01,4.291963422020678154e-01,1.746699466708263593e-01,3.216054586867380660e-01,7.548378165953195662e-01,8.088570124856864219e-01,7.109638361055914402e-01,1.422622396503128162e-01,8.170533943939037869e-01,3.596756166779991881e-01,3.047190276225059113e-01,5.273413694224651227e-01,2.380744252462906330e-01,3.488570702439870441e-01,6.240490707947954352e-02,9.498737364933893534e-01,5.751906133119664144e-01,7.554102742477086796e-02,3.423469471902761407e-01,7.429411285282272459e-01,5.293085659430426526e-01,4.381380145377500313e-01,2.311042758411701037e-01,8.039239379386606821e-01,5.598633152873730978e-01,2.457102488118780848e-01,3.230246982639449760e-01,9.139205250448132478e-01,6.887540224332378003e-01,6.690741517332932098e-02,9.304610811071487575e-01,6.776269914945108885e-01,7.824852524326264547e-01,2.879537132962289858e-01,6.401083358317352090e-01,1.403452691393420881e-01,5.493277449401019474e-01,2.194340174236253382e-02,2.946982001432203457e-01
9.602303032416632522e-01,2.540437871633384193e-01,7.695707426410564045e-01,4.122564106780567394e-01,1.863073022187166083e-01,1.371312078954355362e-01,9.511723262212361529e-01,1.452476338009036638e-01,0.000000000000000000e+00,9.033288984945833100e-01,8.968555129592701292e-01,2.744093328739576343e-01,6.664490769609299203e-02,2.327273559835030259e-02,3.065822833830412764e-01,9.858312471947747735e-01,2.032150392661161709e-01,5.150811681959602817e-01,6.050401276516792493e-03,7.843679508085361629e-01,6.623986628741070914e-01,6.853074305260348220e-01,3.203847519053252269e-01,8.100846793475914298e-01,7.140542331142767374e-01,3.468347896974677269e-01,6.130606491209821263e-01,9.206087779351871392e-01,5.190624465088479189e-01,4.356886977320091336e-01,7.533888825709338377e-01,2.885303983944488282e-01,4.878050369556843346e-01,3.389848031190345612e-01,9.140972304896308742e-01,2.863681611088803036e-01,4.926342978381571536e-01,3.891162657371762812e-01,4.248471434758231968e-01,8.152833266179781990e-01,7.501134761701288012e-01,2.145033621939580470e-01,1.689198454931388760e-01,1.234377044500967191e-02,6.651497990785008030e-01,8.552603865278582962e-01,7.399192340170899218e-01,3.284193389501278704e-01,6.683024645648427686e-01,4.926333744147958216e-01,8.809096570463721410e-01,5.350764139799145669e-01,2.738609085471800375e-01,4.011270351850343419e-01,7.390278778865555509e-01,4.613111345853135870e-01,2.176889308704748061e-01,8.380897123051249675e-01
6.086159717677718239e-01,9.811009459190351834e-01,9.783340760558588700e-01,2.399320498484155406e-01,3.222934114852118448e-01,3.451504491691835819e-01,9.921473335164073815e-01,9.483890356359179208e-01,9.033288984945833100e-01,0.000000000000000000e+00,6.484872846907190347e-01,9.392336355888132315e-01,3.407474834360477711e-01,1.671934831304561220e-01,6.664951718673467473e-01,5.080900173937339392e-01,8.150377470645331357e-01,2.233867110047050852e-01,3.341229349804895055e-01,7.449195867085730560e-01,4.345586847684974607e-01,8.651077030333350626e-01,4.429503727838204341e-01,2.665364350707544183e-02,6.536517427713990358e-01,7.666337587122412645e-01,5.440145973411584235e-01,4.380520669188094907e-01,8.688933990338121305e-01,1.955012624495435780e-01,8.307085835243813721e-01,7.088416117318581122e-01,3.200231384947940239e-01,4.189648035927407976e-01,3.262682392482317839e-01,1.719376897128643833e-01,2.553175916725857197e-01,2.085514750957747632e-01,9.466375275466043515e-01,7.334803979062098911e-01,8.414598736089538011e-01,5.801480902179300125e-01,3.741577611977674467e-01,7.074957174174989483e-01,6.575077564068395608e-01,1.585631902143987970e-01,1.832157043124360563e-01,9.757379319558926456e-01,4.449202233823644770e-01,4.336215920676361746e-01,8.554334926764531888e-01,7.816779955821847592e-01,9.179667433683480482e-02,2.058238897292863356e-01,7.607409117038819168e-01,3.827950971566490557e-01,7.262434245204173466e-01,6.478505493417002770e-01
