0.000000000000000000e+00,1.747302135626090935e-01,6.244476952395907610e-01,9.009041645792932318e-01,3.386861008850965415e-01,3.553817457617691744e-02,9.708858504329609396e-02,4.402279292088456808e-01,9.707676506340648936e-01,6.755426944039338855e-01,3.972382928798094959e-01,3.670810735523151180e-01,8.855159359758912885e-02,4.388282582346206828e-01,9.169321835804145060e-01,4.514702683988135457e-01,7.688582614470736987e-01,6.649173531666032755e-01,8.786758868223958352e-01,6.949058799559795219e-01,8.169900758992711953e-01,6.681822824401115746e-01,8.081169438307312936e-01,9.753692229858290652e-02,7.214188293058485524e-01,8.339503212066562421e-01,6.701874160642199429e-01,7.337362936726659068e-01,7.160053894510384209e-01,2.164133935119939567e-01,6.542781508943770197e-01,6.838570692696664954e-01,1.688002087194867551e-01,1.942395800977173570e-01
1.747302135626090935e-01,0.000000000000000000e+00,2.980375073629638605e-01,2.850137137126811382e-01,4.285537557014059695e-01,6.624210219792131538e-01,7.242244144700150654e-01,6.689503146345119333e-01,9.405674427452147546e-01,7.539842236002536335e-01,8.806633765653356649e-01,6.404206771929409348e-01,4.459121981183099548e-01,5.014557287610301728e-01,2.317754058798223715e-01,4.133375069710473193e-01,8.738708317022936267e-01,3.664457744930447181e-01,3.859646256186769486e-01,8.571638027555210648e-01,6.087203793827948850e-01,1.115872134845665720e-01,5.685192797014846366e-01,9.340053003595796266e-01,8.759152179227396307e-01,1.713207886091131504e-01,9.458562586118990367e-03,9.622299190602502383e-01,1.625266125865262312e-01,2.932413326182956581e-01,2.468376455518483947e-01,7.822616519586974571e-01,7.181757724667081622e-01,9.991431333202296372e-01
6.244476952395907610e-01,2.980375073629638605e-01,0.000000000000000000e+00,9.156155747360881225e-01,4.772020711481199662e-01,9.271978201479744719e-01,9.512902910773968213e-02,3.086298686561095295e-02,5.280730709655796495e-01,4.871117214345777047e-02,7.591496634567163060e-02,8.738044252879523244e-01,5.745955079566783530e-01,1.702529722705707904e-01,4.344276309904826494e-02,8.916441066510324420e-01,8.820524115011082467e-01,8.583644355409747462e-01,2.278033942311743498e-01,1.389419569184943137e-01,3.512139146353787655e-01,1.717691768124459673e-01,8.031439878332446991e-02,1.671475302041061095e-01,9.975128493447590339e-01,8.381736275692934779e-01,4.538334453431094317e-01,7.613512497494250297e-01,4.345370672852260086e-01,4.138200176121978879e-01,6.371623043695994193e-01,4.194088703135099294e-01,6.633038994715168002e-01,1.070231127598949561e-01
9.009041645792932318e-01,2.850137137126811382e-01,9.156155747360881225e-01,0.000000000000000000e+00,5.222121678649978005e-01,6.467114809339138404e-01,2.354646509778465235e-01,4.911557947224179932e-01,2.524424310249487879e-01,8.062199680561180637e-01,1.511065624697411902e-01,6.651172631170815253e-01,3.936464111967917789e-01,5.727853054292806334e-01,6.264445717696863758e-01,9.022781246310388470e-01,6.047651306350376732e-02,5.719306221732944895e-02,5.386117105507194358e-01,1.306742949034424006e-01,4.426774373434650967e-01,2.164306715403896408e-01,6.092796123781597517e-01,8.539902333866501438e-01,3.916699791431462740e-01,4.961615775591404764e-01,6.617688415632351218e-01,6.669494668913388269e-01,8.802003993021423334e-01,2.229136913264843090e-01,6.822245491815122076e-01,9.058584711147985580e-01,7.917257092876544000e-01,6.574844325385831301e-02
3.386861008850965415e-01,4.285537557014059695e-01,4.772020711481199662e-01,5.222121678649978005e-01,0.000000000000000000e+00,2.095925467912973517e-02,3.700772748325227290e-01,8.028951774327477420e-01,9.085839529288508576e-02,7.390231196941994263e-01,6.288642209348226375e-01,4.445607091387181464e-01,8.742355466415632215e-01,5.005168245925084580e-02,6.594780854788490077e-01,7.556790131650652498e-01,7.670413482802028726e-01,5.593830029281251504e-01,6.305649713629719599e-01,1.654160914627450518e-01,8.680565607679915363e-01,9.499430405494876384e-01,6.509942680573480578e-01,5.513565369899648960e-01,1.320845897195066510e-02,6.273291931113613717e-01,6.290268433002876858e-02,3.547022008037249430e-01,2.431300600945983659e-01,2.976576970474194006e-01,9.740599471210055205e-01,2.973733983276015680e-01,6.520655729596205319e-01,1.754189995853687734e-01
3.553817457617691744e-02,6.624210219792131538e-01,9.271978201479744719e-01,6.467114809339138404e-01,2.095925467912973517e-02,0.000000000000000000e+00,1.425470393329749674e-01,2.724703061262889747e-02,2.252178785669578520e-01,2.780071603358224008e-01,4.597017592385981288e-01,1.513695466131128597e-01,3.398720249170835705e-01,2.863748352644219786e-01,7.436292085846047950e-01,2.304735995961936235e-01,2.392754782430448479e-01,4.024130748250676071e-02,7.624868820494500321e-01,6.565244924432760421e-01,5.561769577039126222e-01,5.951237434259987191e-01,1.263570133858630262e-01,4.699688382458034885e-01,9.443996577490387789e-02,8.105808672228105305e-01,4.031887817196996293e-01,5.261328208161244468e-01,6.529646745141625130e-01,9.309774255435052659e-01,5.020493651381408018e-01,4.957139315712826289e-01,1.599588267071792025e-01,1.996363736734356742e-01
9.708858504329609396e-02,7.242244144700150654e-01,9.512902910773968213e-02,2.354646509778465235e-01,3.700772748325227290e-01,1.425470393329749674e-01,0.000000000000000000e+00,4.674847863137399084e-01,8.821053176072946034e-01,8.519519395550316787e-01,2.146283949977548788e-01,6.689119402627501376e-01,6.098629351665606491e-01,6.708588079979524998e-01,1.431975087512549205e-02,2.985149429983888769e-01,1.274466597291467052e-01,7.570436090411944985e-01,9.694195741574680447e-01,4.956687101224348524e-01,5.405149853094047829e-01,1.381426339803716319e-01,5.510415700440540743e-01,1.916715255763676851e-01,5.796128292071571764e-01,6.117258390816880942e-01,4.289060651272246227e-01,4.719086863766448481e-01,8.922498998194772213e-02,5.613225240653706427e-01,7.366271471974029650e-01,1.767578902558473164e-01,3.720348888406944665e-01,8.756792664056394226e-01
4.402279292088456808e-01,6.689503146345119333e-01,3.086298686561095295e-02,4.911557947224179932e-01,8.028951774327477420e-01,2.724703061262889747e-02,4.674847863137399084e-01,0.000000000000000000e+00,1.592851967755364306e-01,2.793157086821330681e-01,2.747190197886301144e-01,1.365888753723791815e-01,6.221695809280668454e-01,5.681076092526586852e-01,4.770560518034826503e-01,5.142570776585136949e-01,6.734697174109498530e-01,9.508871749280679575e-01,9.497586586595548885e-01,3.649920337118509606e-01,6.800585865510729855e-01,4.158101834333349789e-02,3.591692691264813941e-01,7.315313862854123661e-01,1.163588327712540282e-01,3.771286815814273163e-01,2.435965279683555140e-01,3.681169564942354810e-03,9.899757296925634220e-01,1.978882778415769206e-02,4.516475175691762045e-01,1.515745964279452407e-01,8.895731377731097567e-02,3.470179084066279396e-01
9.707676506340648936e-01,9.405674427452147546e-01,5.280730709655796495e-01,2.524424310249487879e-01,9.085839529288508576e-02,2.252178785669578520e-01,8.821053176072946034e-01,1.592851967755364306e-01,0.000000000000000000e+00,7.203055411414068798e-01,4.380155663896102558e-01,3.923890640763739723e-01,7.587788421851064946e-01,4.841819053652786087e-01,9.537068082751002374e-01,1.732123852909743800e-01,6.577013010131106396e-01,3.143727186912698146e-01,4.855677283895921681e-01,9.050263098604777179e-01,3.253363395864907748e-01,3.278003313984976241e-01,3.440908059053756629e-01,6.620120126778901160e-01,9.493979025227411439e-01,3.602696154006564955e-01,6.877069531783022160e-01,8.060904332912660619e-01,9.086306614431997053e-01,9.786686223089163805e-01,2.867935960553676944e-01,6.933072924393534064e-01,6.833655784328710459e-01,6.036013746907648025e-01
6.755426944039338855e-01,7.539842236002536335e-01,4.871117214345777047e-02,8.062199680561180637e-01,7.390231196941994263e-01,2.780071603358224008e-01,8.519519395550316787e-01,2.793157086821330681e-01,7.203055411414068798e-01,0.000000000000000000e+00,8.917424847625491369e-01,1.403536395946898274e-01,4.399181511150052071e-02,5.402532891571748541e-01,3.956960443136203764e-01,9.937304368633272933e-01,6.971429690148497338e-01,8.824724653661952800e-01,4.461397657986154730e-02,7.722685811370232356e-01,7.985044027187273574e-01,5.637118480432715684e-01,1.730018285203832606e-01,3.785585789153675940e-01,7.945829319270216740e-01,5.676488963095529527e-01,8.201470655739316884e-01,2.117723796586471474e-01,5.210429048603529845e-01,8.036153807663950488e-01,5.638871127792562943e-01,4.906240067720197828e-01,2.212921992782603819e-01,9.531664129925496720e-01
