  0	  0.0058900729979845
  1	  0.0039799185200327
  2	  0.0022113867994475
  3	  0.0021237647873598
  4	  0.0015282404939247
  5	  0.0010425525985696
  6	  0.0005753854262007
  7	  0.0005593015259464
  8	  0.0005433338552088
  9	  0.0005226538089147
 10	  0.0005019823722812
 11	  0.0004817866043787
 12	  0.0004615959421184
 13	  0.0004544119986605
 14	  0.0002613468245745
 15	  0.0000421652787672
 16	  0.0000240831539946
 17	  0.0000211242383905
 18	  0.0000181642789219
 19	  0.0000168648955077
 20	  0.0000155681041498
 21	  0.0000147186340795
 22	  0.0000140014013503
 23	  0.0000119999938208
 24	  0.0000118088767245
 25	  0.0000116310835478
 26	  0.0000112981326996
 27	  0.0000109717375301
 28	  0.0000107709426187
 29	  0.0000105437165425
 30	  0.0000103691622275
 31	  0.0000102660551873
 32	  0.0000101818057470
 33	  0.0000100866439627
 34	  0.0000100683487565
 35	  0.0000100537459904
 36	  0.0000100518563038
 37	  0.0000100468080264
 38	  0.0000100386062654
 39	  0.0000100230902245
 40	  0.0000100212527983
 41	  0.0000100116937070
 42	  0.0000101348908279
 43	  0.0000101057906718
 44	  0.0000100855646137
 45	  0.0000100853461769
 46	  0.0000100670299421
 47	  0.0000100461863335
 48	  0.0000100181955451
 49	  0.0000099774261910
 50	  0.0000045103489628
 51	  0.0000041354895108
 52	  0.0000033744125565
 53	  0.0000032916211961
 54	  0.0000032327560842
 55	  0.0000031808001877
 56	  0.0000031673168079
 57	  0.0000029551041294
 58	  0.0000027657566921
 59	  0.0000026906591177
 60	  0.0000008172324737
 61	  0.0000006778410304
 62	  0.0000001351592793
 63	  0.0000031942053322
 64	  0.0000000927787296
 65	  0.0000001003539998
 66	  0.0000001011817918
 67	  0.0000000971995986
 68	  0.0000001089665203
 69	  0.0000003007229799
 70	  0.0000002339105096
 71	  0.0000000590527138
 72	  0.0000001107161021
 73	  0.0000001197388872
 74	  0.0000001144247923
 75	  0.0000001367646654
 76	  0.0000000898643275
 77	  0.0000001962324525
 78	  0.0000001897694890
 79	  0.0000002201111506
 80	  0.0000000692446012
 81	  0.0000000791340851
 82	  0.0000000763670007
 83	  0.0000001597871684
 84	  0.0000001612658203
 85	  0.0000001316149687
 86	  0.0000001365027966
 87	  0.0000000954925703
 88	  0.0000000728260403
 89	  0.0000000724344815
 90	  0.0000001046456877
 91	  0.0000000933874000
 92	  0.0000001008478732
 93	  0.0000001889101355
 94	  0.0000001278063051
 95	  0.0000001412382522
 96	  0.0000001496843849
 97	  0.0000002038993445
 98	  0.0000000571699497
 99	  0.0000000462401406
100	  0.0000001150112370
101	  0.0000000757512479
102	  0.0000000411408028
103	  0.0000000247341339
104	  0.0000000354389140
105	  0.0000000247455132
106	  0.0000000201594919
107	  0.0000000196259569
108	  0.0000000260470552
109	  0.0000000157974638
110	  0.0000000854695719
111	  0.0000000240453693
112	  0.0000000292980360
113	  0.0000000236852982
114	  0.0000000382991958
115	  0.0000000391872534
116	  0.0000000308427444
117	  0.0000000473642841
118	  0.0000000609171122
119	  0.0000000277595120
120	  0.0000000202791881
121	  0.0000000466386334
122	  0.0000000009061223
123	  0.0000000002079243
124	  0.0000000034931942
125	  0.0000000039301700
126	  0.0000000032897214
127	  0.0000000016841719
128	  0.0000000054690723
129	  0.0000000028054039
130	  0.0000000025979405
131	  0.0000000106220774
132	  0.0000000132247004
133	  0.0000000063635817
134	  0.0000000046707376
135	  0.0000000023923681
136	  0.0000000125661348
137	  0.0000000016228316
138	  0.0000000058483192
139	  0.0000000033066350
140	  0.0000000000022293
141	  0.0000000001414104
142	  0.0000000000094520
143	  0.0000000000954561
